name,city,country,IATA,latitude,longitude,population
Lannion-Côte de Granit Airport,Lannion,France,LAI,48.754398,-3.47166,185232.5813828325
Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308,2316652.070364594
Lübeck Blankensee Airport,Luebeck,Germany,LBC,53.8054008484,10.7192001343,417631.6936452384
A Coruña Airport,La Coruna,Spain,LCG,43.302101,-8.37726,783256.270599916
London City Airport,London,United Kingdom,LCY,51.505299,0.055278,1698544.501641092
Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,43.1786994934082,-0.0064389999024569,510577.3497416964
City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406,179728.35766907738
Le Havre Octeville Airport,Le Havre,France,LEH,49.53390121459961,0.0880559980869293,241198.97501381216
Almería International Airport,Almeria,Spain,LEI,36.84389877319336,-2.3701000213623047,1546931.493522924
Leipzig/Halle Airport,Leipzig,Germany,LEJ,51.423889,12.236389,1871262.0958050345
Leon Airport,Leon,Spain,LEN,42.5890007019043,-5.65556001663208,298833.0320842996
Land's End Airport,Land's End,United Kingdom,LEQ,50.102798,-5.67056,103424.37862711564
Liège Airport,Liege,Belgium,LGG,50.63740158081055,5.443220138549805,626258.1305220983
London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278,6600194.630782393
London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941,8336719.005630072
Limoges Airport,Limoges,France,LIG,45.86280059814453,1.1794400215148926,744502.6437166019
Lille-Lesquin Airport,Lille,France,LIL,50.563332,3.086886,1773506.4510905968
Milano Linate Airport,Milan,Italy,LIN,45.445099,9.27674,1815335.4609044336
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,38.7813,-9.13592,5658493.326339722
Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,46.223701,14.4576,1050504.0992753173
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298096,12822.497281471784
Leknes Airport,Leknes,Norway,LKN,68.152496337891,13.609399795532,20764.7743194532
Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601,233648.9339792077
Lampedusa Airport,Lampedusa,Italy,LMP,35.497898,12.6181,127421.16612371586
Linz Hörsching Airport,Linz,Austria,LNZ,48.2332,14.1875,558591.8262375607
Linköping City Airport,Linkoeping,Sweden,LPI,58.4062004089,15.6805000305,116416.62907369614
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703,2331429.609525794
Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743,386504.1904175766
Le Puy-Loudes Airport,Le Puy,France,LPY,45.0806999206543,3.762890100479126,255357.44582294932
La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,46.17919921875,-1.1952799558639526,569849.8999957832
Leros Airport,Leros,Greece,LRS,37.184898,26.800301,341538.5873582358
Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,47.76060104370117,-3.440000057220459,249137.76057101387
Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965,10322.941745817112
London Luton Airport,London,United Kingdom,LTN,51.874698638916016,-0.3683330118656158,3712296.911362089
Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814,278743.3620402741
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.2044444,2339826.2423897767
Lublin Airport,Lublin,Poland,LUZ,51.240278,22.713611,1876918.1382017464
Lviv International Airport,Lvov,Ukraine,LWO,49.8125,23.956100463867188,5117162.628728041
Limnos Airport,Limnos,Greece,LXS,39.917098999,25.236299514799995,453916.7756017725
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793,110900.728100788
Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111,4539598.275953008
Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,40.471926,-3.56264,10884844.805099802
Menorca Airport,Menorca,Spain,MAH,39.86259841918945,4.218649864196777,70686.905712487
Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203,8330090.043694504
Mehamn Airport,Mehamn,Norway,MEH,71.02970123291,27.826700210571,14022.075896480374
Mannheim-City Airport,Mannheim,Germany,MHG,49.473057,8.514167,200505.13524493907
Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421,126842.29457863358
Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.783996582031,13.214900016785,26605.768590523363
Mytilene International Airport,Mytilini,Greece,MJT,39.0567016602,26.5983009338,544226.2693508634
San Javier Airport,Murcia,Spain,MJV,37.775001525878906,-0.8123890161514282,1367099.6409187175
Malta International Airport,Malta,Malta,MLA,35.857498,14.4775,835119.0446946226
Melilla Airport,Melilla,Spain,MLN,35.279800415,-2.9562599659,714973.374240581
Milos Airport,Milos,Greece,MLO,36.696899,24.4769,92494.87744459989
Malatya Erhaç Airport,Malatya,Turkey,MLX,38.4352989197,38.0909996033,1772016.823141456
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258,218109.38636361767
Malmö Sturup Airport,Malmoe,Sweden,MMX,55.536305364,13.3761978149,602990.1627167494
Molde Airport,Molde,Norway,MOL,62.744701385498,7.2624998092651,82078.30605817023
Montpellier-Méditerranée Airport,Montpellier,France,MPL,43.57619857788086,3.96301007270813,877738.5047561737
Mardin Airport,Mardin,Turkey,MQM,37.2233009338,40.6316986084,2362815.320302609
"Mo i Rana Airport, Røssvoll",Mo i Rana,Norway,MQN,66.363899230957,14.301400184631,23450.47989594912
Marseille Provence Airport,Marseille,France,MRS,43.439271922,5.22142410278,2944479.819175129
Minsk National Airport,Minsk 2,Belarus,MSQ,53.882499694824,28.030700683594,5251849.3636313
Muş Airport,Mus,Turkey,MSR,38.74779891967773,41.66120147705078,1135591.5417046202
Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.77014,627015.9403008183
Munich Airport,Munich,Germany,MUC,48.353802,11.7861,7884875.989647451
Malpensa International Airport,Milano,Italy,MXP,45.6306,8.72811,6433888.95812188
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114,130555.60150541914
Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999,993471.0404425176
Naples International Airport,Naples,Italy,NAP,40.886002,14.2908,3121254.531525367
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,38.7719,34.5345,1010591.494900314
Nice-Côte d'Azur Airport,Nice,France,NCE,43.6584014893,7.215869903560001,2613329.7800768684
Newcastle Airport,Newcastle,United Kingdom,NCL,55.03749847412109,-1.6916699409484863,2070224.6644281445
Sanday Airport,Sanday,United Kingdom,NDY,59.250301361083984,-2.576669931411743,38292.30024285902
Ireland West Knock Airport,Connaught,Ireland,NOC,53.910301208496094,-8.818490028381348,435351.8573617985
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137,207325.89243991347
Norrköping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336,87993.56175909386
North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675003052,-2.43443989754,27913.978087663345
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239,2190886.066149538
Nantes Atlantique Airport,Nantes,France,NTE,47.153198242200006,-1.61073005199,3123225.9150058045
Nuremberg Airport,Nuernberg,Germany,NUE,49.498699,11.078056,1799811.0817816425
Narvik Framnes Airport,Narvik,Norway,NVK,68.436897277832,17.386699676514,12582.793094127624
Norwich International Airport,Norwich,United Kingdom,NWI,52.6758003235,1.28278005123,518824.9732519981
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375,545000.1600046522
Odessa International Airport,Odessa,Ukraine,ODS,46.42679977416992,30.67650032043457,2512313.1561504914
Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164,63215.935262228304
Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734,28542.791655843164
Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763,413875.9973349889
Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,43.282901763916016,17.84589958190918,184975.83174777147
Oradea International Airport,Oradea,Romania,OMR,47.025299072265625,21.90250015258789,502510.3304940608
Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401062,32.0886001587,420809.9630208805
Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,41.2481002808,-8.68138980865,4886556.534855902
Örebro Airport,Orebro,Sweden,ORB,59.22370147705078,15.038000106811523,173488.40977241338
Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461,541668.9422266199
Paris-Orly Airport,Paris,France,ORY,48.7233333,2.3794444,5985134.614940588
Åre Östersund Airport,Östersund,Sweden,OSD,63.194400787354,14.50030040741,76447.97561156242
Osijek Airport,Osijek,Croatia,OSI,45.46269989013672,18.810199737548828,622997.0474254766
Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502,2075649.100311071
Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,49.6963005065918,18.111099243164062,783550.1609066318
Ostend-Bruges International Airport,Ostend,Belgium,OST,51.1988983154,2.8622200489,185812.10540258465
Namsos Høknesøra Airport,Namsos,Norway,OSY,64.472198486328,11.57859992981,51792.231412271365
Henri Coandă International Airport,Bucharest,Romania,OTP,44.5711111,26.085,19187044.628202297
Oulu Airport,Oulu,Finland,OUL,64.930099487305,25.354600906372,159684.49756186013
Asturias Airport,Aviles,Spain,OVD,43.5635986328125,-6.0346198081970215,742926.8580429794
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867000579833984,35.31570053100586,1515301.6646596862
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,51.6141014099,8.616319656369999,658293.6427594094
Paros National Airport,Paros,Greece,PAS,37.020495,25.113195,157199.36744168514
Plovdiv International Airport,Plovdiv,Bulgaria,PDV,42.067799,24.8508,356974.0954918315
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,43.095901,12.5132,309783.05153803306
Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,PGF,42.74039840698242,2.8706700801849365,393527.0426775028
Périgueux-Bassillac Airport,Perigueux,France,PGX,45.19810104370117,0.815555989742279,293042.3536395048
Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.5093994140625,-4.586669921875,755289.6792258137
Poitiers-Biard Airport,Poitiers,France,PIS,46.58769989013672,0.3066659867763519,505360.97745063296
Pajala Airport,Pajala,Sweden,PJA,67.24559783935547,23.06889915466309,53432.517002165645
Palanga International Airport,Palanga,Lithuania,PLQ,55.97320175170898,21.093900680541992,380222.79216411104
Parma Airport,Parma,Italy,PMF,44.824501,10.2964,356110.98359556706
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700592,2.73881006241,1488447.7268108109
Falcone–Borsellino Airport,Palermo,Italy,PMO,38.175999,13.091,1344349.0726885658
Pamplona Airport,Pamplona,Spain,PNA,42.77000045776367,-1.6463299989700315,219023.1646441541
Pantelleria Airport,Pantelleria,Italy,PNL,36.816502,11.9689,395831.310028802
Pori Airport,Pori,Finland,POR,61.461700439453,21.799999237061,212571.1569770556
Poznań-Ławica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674,1964660.354259974
Papa Westray Airport,Papa Westray,United Kingdom,PPW,59.351699829100006,-2.9002799987800003,37655.21562430127
Václav Havel Airport Prague,Prague,Czech Republic,PRG,50.1008,14.26,6682584.462298878
Priština International Airport,Pristina,Serbia,PRN,42.5728,21.035801,1643821.7751105735
Pisa International Airport,Pisa,Italy,PSA,43.683899,10.3927,2407421.777284019
Pescara International Airport,Pescara,Italy,PSR,42.431702,14.1811,649937.109404061
Pau Pyrénées Airport,Pau,France,PUF,43.380001068115234,-0.4186109900474548,489330.443176145
Pula Airport,Pula,Croatia,PUY,44.89350128173828,13.922200202941896,707596.387908996
Aktion National Airport,Preveza,Greece,PVK,38.92549896240234,20.765300750732425,280662.2921585868
Porto Santo Airport,Porto Santo,Portugal,PXO,33.0733985901,-16.3500003815,31396.742581032035
Rodez-Marcillac Airport,Rodez,France,RDZ,44.407901763916016,2.4826700687408447,388257.8614336982
Reggio Calabria Airport,Reggio Calabria,Italy,REG,38.071201,15.6516,301753.77138288465
Røst Airport,Røst,Norway,RET,67.527801513672,12.103300094604,13604.37915136661
Reus Air Base,Reus,Spain,REU,41.14739990234375,1.1671700477600098,773221.2714975836
Burgos Airport,Burgos,Spain,RGS,42.357601,-3.62076,418628.0239580239
Diagoras Airport,Rhodos,Greece,RHO,36.405399322509766,28.086200714111328,1073123.123975505
Riga International Airport,Riga,Latvia,RIX,56.92359924316406,23.971099853515625,3060686.3749063355
Rijeka Airport,Rijeka,Croatia,RJK,45.21689987182617,14.570300102233888,404585.4037027208
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4609534888,-2.32223510742,285200.6263637876
Rostock-Laage Airport,Laage,Germany,RLG,53.9182014465,12.2783002853,465515.186720174
Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343323,157339.08790735903
Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668944,173531.49576161036
Rennes-Saint-Jacques Airport,Rennes,France,RNS,48.0694999695,-1.73478996754,668983.4372484245
Røros Airport,Roros,Norway,RRS,62.578399658203,11.342300415039,41106.949789590784
Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722,1402276.7327970213
"Rørvik Airport, Ryum",Rørvik,Norway,RVK,64.838302612305,11.14610004425,53178.95947093532
Rovaniemi Airport,Rovaniemi,Finland,RVN,66.564796447754,25.830400466919,63466.709787924345
"Moss Airport, Rygge",Rygge,Norway,RYG,59.378817,10.785439,704628.2021925782
Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.0189990997,2407563.64917524
Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.898601532,29.3092002869,8075084.025910998
Sibiu International Airport,Sibiu,Romania,SBZ,45.78559875488281,24.09129905700684,1030302.421667838
Saarbrücken Airport,Saarbruecken,Germany,SCN,49.2145996094,7.10950994492,282634.6313929167
Santiago de Compostela Airport,Santiago,Spain,SCQ,42.89630126953125,-8.415140151977539,2140859.9620234505
Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086,108283.89327101824
Sandane Airport (Anda),Sandane,Norway,SDN,61.830001831055,6.1058301925659,47683.406466102606
Santander Airport,Santander,Spain,SDR,43.42710113525391,-3.82000994682312,1063204.5714101077
Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075,592418.1062149431
Skellefteå Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.07690048217773,101694.3809200652
Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988,223896.26863279592
Simferopol International Airport,Simferopol,Ukraine,SIP,45.05220031738281,33.975101470947266,1356780.502089442
Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,43.82460021972656,18.331499099731445,1238177.2061576915
Skien Airport,Skien,Norway,SKE,59.185001373291016,9.566940307617188,95052.61887512356
Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,40.51969909667969,22.97089958190918,2596919.1198169896
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047,22942.998864267363
Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401,2042063.619958484
Skiros Airport,Skiros,Greece,SKU,38.9676017761,24.4871997833,241504.24298242695
Salamanca Airport,Salamanca,Spain,SLM,40.95209884643555,-5.501989841461182,304651.4052654534
Samos Airport,Samos,Greece,SMI,37.68999862670898,26.911699295043945,435770.791337951
Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482,604465.7854237261
Sofia Airport,Sofia,Bulgaria,SOF,42.69669342041016,23.411436080932617,3831150.281636132
Sogndal Airport,Sogndal,Norway,SOG,61.156101,7.13778,149134.490663464
Sørkjosen Airport,Sorkjosen,Norway,SOJ,69.786796569824,20.959400177002,18192.651883190265
Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136,1100943.166038388
Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553001404,-2.64139008522,37486.79334971995
Split Airport,Split,Croatia,SPU,43.53889846801758,16.29800033569336,1394865.526836747
Stord Airport,Stord,Norway,SRP,59.791900634765625,5.340849876403809,61429.59341127119
Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.956802368164,12.468899726868,24487.07822124052
London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.234999999404,6224873.808765771
Stuttgart Airport,Stuttgart,Germany,STR,48.6898994446,9.22196006775,4000233.2246014033
Lamezia Terme Airport,Lamezia,Italy,SUF,38.905399,16.2423,943850.982285577
Satu Mare Airport,Satu Mare,Romania,SUJ,47.70330047607422,22.88570022583008,651415.3714557146
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.6377801895,349003.241064807
Svolvær Helle Airport,Svolvær,Norway,SVJ,68.243301391602,14.669199943542,21332.43157151522
Savonlinna Airport,Savonlinna,Finland,SVL,61.943099975586,28.945100784302,281115.8773704045
Sevilla Airport,Sevilla,Spain,SVQ,37.417999267578125,-5.8931097984313965,2447434.202961041
Strasbourg Airport,Strasbourg,France,SXB,48.53829956054688,7.628230094909668,1233020.9891880814
Berlin-Schönefeld Airport,Berlin,Germany,SXF,52.380001,13.5225,4750147.226292509
Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.331110000610352,33506.02969864963
Salzburg Airport,Salzburg,Austria,SZG,47.7933006287,13.0043001175,1150276.9686543802
"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.9021997452,646830.8285988872
Tartu Airport,Tartu,Estonia,TAY,58.3074989319,26.690399169900004,249339.088505608
Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,41.13819885253906,27.919099807739254,314220.65225128125
Podgorica Airport,Podgorica,Montenegro,TGD,42.359402,19.2519,887335.5691949899
Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.412500381469727,763334.6565423069
Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028809,116278.20373832928
Tirana International Airport Mother Teresa,Tirana,Albania,TIA,41.4146995544,19.7206001282,1214573.265519377
Tivat Airport,Tivat,Montenegro,TIV,42.40470123291016,18.72330093383789,567353.9858418362
Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675,258711.35284876337
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,59.41329956049999,24.8327999115,928160.5639774622
Toulon-Hyères Airport,Hyeres,France,TLN,43.0973014832,6.14602994919,147703.5170712641
Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382,2635768.279946451
Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766,377848.2994390449
"Tromsø Airport,",Tromso,Norway,TOS,69.68329620361328,18.91889953613281,88972.59384664103
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,37.9114,12.488,1001206.7051029956
Trondheim Airport Værnes,Trondheim,Norway,TRD,63.4578018,10.9239998,294808.14241505536
Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809,82010.19741503101
"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235,624578.4075204233
Turin Airport,Torino,Italy,TRN,45.200802,7.64963,1486798.3403611018
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,45.827499,13.4722,587732.1864436888
Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944,1631184.6900456203
Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164,1493923.7449271644
Tours-Val-de-Loire Airport,Tours,France,TUF,47.4322013855,0.727605998516,569457.8818641774
Berlin-Tegel Airport,Berlin,Germany,TXL,52.5597,13.2877,6993777.1011552885
Torsby Airport,Torsby,Sweden,TYF,60.1576004028,12.991299629199998,137370.4141336479
Tuzla International Airport,Null,Bosnia and Herzegovina,TZL,44.45869827270508,18.72480010986328,433924.5044718832
Trabzon International Airport,Trabzon,Turkey,TZX,40.99509811401367,39.78969955444336,1050584.3337601908
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508,750191.7198245384
Quimper-Cornouaille Airport,Quimper,France,UIP,47.97499847412109,-4.167789936065674,159770.55987280054
Belbek Airport,Sevastopol,Ukraine,UKS,44.688999176,33.570999145500004,762256.1498990866
Umeå Airport,Umea,Sweden,UME,63.791801452637,20.282800674438,187700.934532194
Kuressaare Airport,Kuressaare,Estonia,URE,58.22990036010742,22.50950050354004,113862.61822553015
Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855,120230.4306568584
Van Ferit Melen Airport,Van,Turkey,VAN,38.46820068359375,43.332298278808594,1973162.0418935623
Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251,2664683.2419401417
Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,39.813801,36.9035,1264726.154204627
"Vardø Airport, Svartnes",Vardø,Norway,VAW,70.355400085449,31.044900894165,60093.59442985541
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993,130026.56486905667
Venice Marco Polo Airport,Venice,Italy,VCE,45.505299,12.3519,3445625.7891821563
Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935,67549.14500720339
Vadsø Airport,Vadsø,Norway,VDS,70.065299987793,29.844699859619,134211.74136210614
Vigo Airport,Vigo,Spain,VGO,42.2318000793457,-8.62677001953125,691994.1645864403
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172,86248.84363483361
Vienna International Airport,Vienna,Austria,VIE,48.110298156738,16.569700241089,10462316.745321084
Valencia Airport,Valencia,Spain,VLC,39.4893,-0.481625,2081588.4325231768
Valladolid Airport,Valladolid,Spain,VLL,41.7061004639,-4.85194015503,357851.18226652243
Anglesey Airport,Angelsey,United Kingdom,VLY,53.2481002808,-4.53533983231,200143.3682949157
Vilnius International Airport,Vilnius,Lithuania,VNO,54.634102,25.285801,3653270.865713796
Nea Anchialos Airport,Nea Anghialos,Greece,VOL,39.21960067749024,22.794300079345703,266204.1088879727
Verona Villafranca Airport,Villafranca,Italy,VRN,45.395699,10.8885,1238865.3465179352
Stockholm Västerås Airport,Vasteras,Sweden,VST,59.58940124511719,16.63360023498535,104458.66295843148
Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.92910003662109,14.727999687194824,248935.8716450256
Waterford Airport,Waterford,Ireland,WAT,52.187198638916016,-7.086959838867188,127880.22113648214
Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434,9320244.745730964
Wick Airport,Wick,United Kingdom,WIC,58.45890045166016,-3.09306001663208,34875.33346474612
Modlin Airport,Warsaw,Poland,WMI,52.451099,20.6518,3042415.7356714
Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.1026992798,16.885799408,3854958.9283830817
Westray Airport,Westray,United Kingdom,WRY,59.3502998352,-2.95000004768,29495.81987468368
Châlons-Vatry Airport,Chalons,France,XCR,48.7733333333,4.206111111,200845.00786060383
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,53.5352783203125,9.835556030273438,247719.94080136664
Jerez Airport,Jerez,Spain,XRY,36.74459838867188,-6.060110092163086,1006266.8632680136
Zadar Airport,Zadar,Croatia,ZAD,44.108299,15.3467,927772.4129904814
Zagreb Airport,Zagreb,Croatia,ZAG,45.7429008484,16.0687999725,1625633.0660952504
Zaragoza Air Base,Zaragoza,Spain,ZAZ,41.66619873046875,-1.0415500402450562,477943.3913873878
Zweibrücken Airport,Zweibruecken,Germany,ZQW,49.2094,7.40056,352341.3614452021
Zürich Airport,Zurich,Switzerland,ZRH,47.464699,8.54917,8014319.523055849
"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,ZTH,37.7509,20.8843,300797.7001479028
